date,apy_roi,apy_cpi,cpi_one_dollar,roi_one_dollar,num_il_2,num_il_1_2,num_il_1_1,num_al_1_2,num_al_2,num_al_1_1,num_il,num_al,num_non_taylor_2,num_non_taylor_1_2,num_non_taylor_1_1,num_non_taylor,earn_norm_lc,earn_norm_cc,mo_earn_lc_norm,cum_mo_earn_lc_norm,mo_earn_cc_norm,cum_mo_earn_cc_norm,mo_earn_inv_lc_norm,cum_mo_earn_inv_lc_norm,mo_earn_inv_cc_norm,cum_mo_earn_inv_cc_norm,mo_earn_ss_man_norm,cum_mo_earn_ss_man_norm,mo_earn_ss_woman_norm,cum_mo_earn_ss_woman_norm,mo_earn_ss_norm,cum_mo_earn_ss_norm,mo_earn_pen_man_norm,cum_mo_earn_pen_man_norm,mo_earn_pen_woman_norm,cum_mo_earn_pen_woman_norm,mo_earn_pen_norm,cum_mo_earn_pen_norm,exp_norm_total_lc,exp_norm_total_cc,added_lc_worth_norm,mo_exp_lc_norm,cum_mo_exp_lc_norm,mo_exp_cc_norm,cum_mo_exp_cc_norm,mo_exp_al_cc_norm,cum_mo_exp_al_cc_norm,mo_exp_al_lc_norm,cum_mo_exp_al_lc_norm,mo_exp_non_taylor_norm,cum_mo_exp_non_taylor_norm,mo_exp_total_lc_norm,cum_mo_exp_total_lc_norm,mo_exp_total_cc_norm,cum_mo_exp_total_cc_norm,worth_norm_cc,worth_norm_lc
2034-09-30,4.00000000000007,2.0000000000000684,1.1774742463372876,1.3820541176492593,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,1524960.3864970312,1721008.797862451,28215.45515314434,2921472.950093421,31064.122185473774,3131677.905643217,7898.499750318575,819619.7356671536,9310.032031873183,923777.6021829445,3445.0,341055.0,2667.0,264033.0,6112.0,605088.0,4845.116585561229,520642.4978528288,1318.075537386683,141636.66199256617,6163.192122947912,662279.1598453951,2656196.9761449145,1717355.3396344017,-968247.2548588058,9599.999999999976,950400.0,4068.7697825763335,386973.9788450857,0.0,0.0,0.0,0.0,9612.000000000013,951588.0,19211.99999999999,2800504.0277291266,13680.769782576346,1818768.878109208,9179771.506195705,8211524.2513369
2034-10-31,4.00000000000007,2.0000000000000684,1.179418940786031,1.3865786031953595,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,1538375.9934013574,1736963.1966957522,28195.08005119742,2949668.0301446184,31057.127987078038,3162735.0336302947,7893.439208136857,827513.1748752905,9311.601810857388,933089.203993802,3445.0,344500.0,2667.0,266700.0,6112.0,611200.0,4837.127675936651,525479.6255287655,1315.9022178884632,142952.56421045464,6153.029893825114,668432.1897392202,2672513.2565729255,1729000.889338982,-968247.2548588058,9599.99999999999,960000.0,4072.1241945396237,391046.10303962533,0.0,0.0,0.0,0.0,9611.999999999989,961200.0,19212.000000000076,2819716.0277291266,13684.124194539761,1832453.002303748,9179771.506195705,8211524.2513369
2034-11-30,4.00000000000007,2.0000000000000684,1.1813668470557637,1.391117900729786,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,1551759.4115559238,1752894.5685486866,28174.86626021383,2977842.896404832,31050.262073069774,3193785.2957033645,7888.450293804627,835401.6251690951,9313.226852816637,942402.4308466186,3445.0,347945.0,2667.0,269367.0,6112.0,617312.0,4829.151938890248,530308.7774676557,1313.7324818856555,144266.2966923403,6142.884420775903,674575.0741599961,2688802.6337701376,1740630.5943622885,-968247.2548588058,9599.999999999975,969600.0,4075.4813719775134,395121.5844116029,0.0,0.0,0.0,0.0,9611.999999999935,970811.9999999999,19211.99999999991,2838928.0277291266,13687.4813719774,1846140.4836757253,9179771.506195705,8211524.2513369
2034-12-31,4.00000000000007,2.0000000000000684,1.1833179704510695,1.3956720587431342,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,1565110.8385587821,1768803.0629316901,28154.813721047336,3005997.7101258794,31043.524429720295,3224828.820133085,7883.532991704623,843285.1581607998,9314.907164638413,951717.338011257,3445.0,351390.0,2667.0,272034.0,6112.0,623424.0,4821.189352702308,535129.9668203581,1311.5663234695849,145577.86301580988,6132.755676171892,680707.829836168,2705065.15209616,1752244.4835977063,-968247.2548588058,9600.000000000038,979200.0,4078.841317170026,399200.4257287729,0.0,0.0,0.0,0.0,9611.999999999984,980423.9999999999,19212.000000000022,2858140.0277291266,13690.84131717001,1859831.3249928954,9179771.506195705,8211524.2513369
2035-01-31,4.00000000000007,2.0000000000000684,1.1852723162852927,1.400241125884745,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,1578430.471651043,1784688.8291228823,28134.922374984788,3034132.632500864,31036.915043651305,3255865.735176736,7878.6872864114,851163.8454472112,9316.642753361266,961033.9807646183,3445.0,354835.0,2667.0,274701.0,6112.0,629536.0,4813.239895688931,539943.206716047,1309.4037367413182,146887.2667525512,6122.643632430249,686830.4734685982,2721300.8558374597,1763842.5858932612,-968247.2548588058,9599.99999999996,988800.0,4082.2040323989036,403282.62976117176,0.0,0.0,0.0,0.0,9612.00000000004,990035.9999999999,19212.0,2877352.0277291266,13694.204032398895,1873525.5290252944,9179771.506195705,8211524.2513369
2035-02-28,4.00000000000007,2.0000000000000684,1.1872298898805531,1.4048251509632248,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,1591718.5077178504,1800552.0161687536,28115.192163744414,3062247.8246646086,31030.43390183516,3286896.1690785713,7873.913162691079,859037.7586099022,9318.433626174647,970352.414390793,3445.0,358280.0,2667.0,277368.0,6112.0,635648.0,4805.303546201973,544748.510262249,1307.24471581165,148194.51146836285,6112.548262013624,692943.0217306118,2737509.7892074827,1775424.9300516974,-968247.2548588058,9599.99999999994,998399.9999999999,4085.569519947823,407368.19928111957,0.0,0.0,0.0,0.0,9612.000000000047,999647.9999999999,19212.000000000186,2896564.0277291266,13697.569519947969,1887223.0985452423,9179771.506195705,8211524.2513369
2035-03-31,4.00000000000007,2.0000000000000684,1.1891906965677606,1.4094241829469667,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,1604975.143289355,1816392.7728848518,28095.623029477698,3090343.4476940865,31024.080991593604,3317920.250070165,7869.210605501661,866906.9692154039,9320.27979041864,979672.6941812116,3445.0,361725.0,2667.0,280035.0,6112.0,641760.0,4797.380282628983,549545.890544878,1305.0892548010834,149499.60072316392,6102.469537430066,699045.4912680419,2753691.9963467694,1786991.5448305516,-968247.2548588058,9600.000000000095,1008000.0,4088.9377821024573,411457.137063222,0.0,0.0,0.0,0.0,9611.99999999998,1009259.9999999999,19211.99999999988,2915776.0277291266,13700.93778210229,1900924.0363273446,9179771.506195705,8211524.2513369
2035-04-30,4.00000000000007,2.0000000000000684,1.1911547416866293,1.4140382709646735,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1618200.5745416873,1832211.2478564663,28076.2149147671,3118419.6626088535,31017.856300597865,3348938.106370763,7864.57959999255,874771.5488153965,9322.181253585051,988994.8754347967,3445.0,365170.0,2667.0,282702.0,6112.0,647872.0,4789.470083393145,554335.3606282711,1302.937347839818,150802.53807100374,6092.407431232963,705137.8986992749,2766643.416604311,1803331.7704873444,-968247.2548588058,4799.999999999976,1012800.0,2046.1544105750995,413503.2914737971,10955.465955687692,10955.465955687692,5715.8952812283615,5715.8952812283615,5492.000000000088,1014752.0,16007.895281228497,2931783.9230103553,18493.62036626305,1919417.6566936076,9179771.506195705,8211524.2513369
2035-05-31,4.00000000000007,2.0000000000000684,1.1931220305856924,1.4186674643058823,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1631405.4694074704,1847991.9363319606,28067.43987217157,3146487.1024810253,30996.1067095158,3379934.2130802786,7865.209127097964,882636.7579424945,9316.381810993333,998311.25724579,3445.0,368615.0,2667.0,285369.0,6112.0,653984.0,4781.572926953221,559116.9335552243,1300.78898906773,152103.32706007146,6082.361916020951,711220.2606152958,2779582.9065080425,1819664.8043487167,-968247.2548588058,4800.000000000045,1017600.0,2047.841319690259,415551.1327934874,10973.529964235173,21928.995919922865,5725.3199813400915,11441.215262568454,5492.0000000000755,1020244.0000000001,16017.319981340212,2947801.2429916956,18513.371283925313,1937931.027977533,9179771.506195705,8211524.2513369
2035-06-30,4.00000000000007,2.0000000000000684,1.1950925686223168,1.4233118124214916,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1644589.958020516,1863734.984531708,28058.777665429167,3174545.8801464546,30974.45759786707,3410908.6706781457,7865.886357690835,890502.6443001853,9310.62394920633,1007621.8811949963,3445.0,372060.0,2667.0,288036.0,6112.0,660096.0,4773.688791803493,563890.6223470279,1298.6441726343594,153401.9712327058,6072.332964437852,717292.5935797337,2792510.501269415,1835990.6894486425,-968247.2548588058,4799.9999999999345,1022399.9999999999,2049.529619542218,417600.66241302964,10991.623757769084,32920.61967769195,5734.760221444741,17175.975484013194,5492.000000000045,1025736.0000000001,16026.760221444678,2963828.00321314,18533.153377311657,1956464.1813548447,9179771.506195705,8211524.2513369
2035-07-31,4.00000000000007,2.0000000000000684,1.1970663611627173,1.4279713649242896,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1657754.1702997226,1879440.5384039166,28050.228266888837,3202596.1084133433,30952.908907271412,3441861.579585417,7866.611291602797,898369.2555917881,9304.907652828793,1016926.7888478251,3445.0,375505.0,2667.0,290703.0,6112.0,666208.0,4765.8176564737,568656.4400035016,1296.5028926988923,154698.4741254047,6062.320549172592,723354.9141289063,2805426.236067447,1852309.4688003953,-968247.2548588058,4800.000000000028,1027199.9999999999,2051.219311277635,419651.88172430726,11009.747385400638,43930.36706309259,5744.216027165551,22920.191511178746,5491.999999999983,1031228.0000000001,16036.216027165176,2979864.2192403055,18552.966696678068,1975017.1480515227,9179771.506195705,8211524.2513369
2035-08-31,4.00000000000007,2.0000000000000684,1.1990434135819712,1.4326461715894832,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1670898.2359496865,1895108.7436253035,28041.791649199637,3230637.900062543,30931.460579619346,3472793.0401650365,7867.38392879176,906236.6395205798,9299.232906577618,1026226.0217544028,3445.0,378950.0,2667.0,293370.0,6112.0,672320.0,4757.9594995289835,573414.3995030306,1294.365143430146,155992.83926883485,6052.324642959129,729407.2387718655,2818330.146048818,1868621.1853966664,-968247.2548588058,4799.999999999983,1031999.9999999999,2052.910396043959,421704.7921203512,11027.900896322031,54958.267959414625,5753.687424168019,28673.878935346766,5492.000000000063,1036720.0000000002,16045.687424168598,2995909.906664474,18572.811292366223,1993589.9593438888,9179771.506195705,8211524.2513369
2035-09-30,4.00000000000007,2.0000000000000684,1.2010237312640337,1.4373362823552307,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1684022.2844613106,1910739.7456017672,28033.46778531155,3258671.3678478543,30910.11255707214,3503703.1527221086,7868.204269342594,914104.8437899224,9293.599695281513,1035519.6214496843,3445.0,382395.0,2667.0,296037.0,6112.0,678432.0,4750.114299569831,578164.5138026004,1292.2309190065516,157285.0701878414,6042.345218576383,735449.5839904419,2831222.2663279595,1884925.8822096798,-968247.2548588058,4800.000000000038,1036799.9999999999,2054.6028749897227,423759.39499534096,11046.08433980657,66004.3522992212,5763.174438159944,34437.05337350671,5491.999999999989,1042212.0000000002,16055.174438160044,3011965.081102634,18592.68721479633,2012182.6465586852,9179771.506195705,8211524.2513369
2035-10-31,4.00000000000007,2.0000000000000684,1.203007319601752,1.4420417473231748,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1697126.4451124119,1926333.6894690604,28025.256648474966,3286696.624496329,30888.864782061424,3534592.01750417,7869.07231346653,921973.916103389,9288.008003881061,1044807.6294535653,3445.0,385840.0,2667.0,298704.0,6112.0,684544.0,4742.28203523201,582906.7958378325,1290.1002136161399,158575.17040145752,6032.382248848149,741481.96623929,2844102.631987158,1901223.602191308,-968247.2548588058,4799.999999999982,1041599.9999999999,2056.2967492642115,425815.6917446052,11064.297765208777,77068.65006442997,5772.67709489154,40209.73046839825,5491.999999999905,1047704.0000000001,16064.677094891022,3028029.758197525,18612.594514472836,2030795.241073158,9179771.506195705,8211524.2513369
2035-11-30,4.00000000000007,2.0000000000000684,1.2049941839968794,1.4467626167589782,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1710210.8469683293,1941890.7200934612,28017.15821224067,3314713.78270857,30867.71719728918,3565459.7347014593,7869.988061501633,929843.9041648906,9282.45781742856,1054090.087270994,3445.0,389285.0,2667.0,301371.0,6112.0,690656.0,4734.462685186516,587641.258523019,1287.9730214565245,159863.14342291406,6022.43570664304,747504.401945933,2856971.2780766464,1917514.388273189,-968247.2548588058,4800.000000000066,1046400.0,2057.992020017901,427873.68376462307,11082.541221964615,88151.19128639458,5782.195420155451,45991.9258885537,5491.999999999937,1053196.0,16074.19542015558,3044103.953617681,18632.533241982503,2049427.7743151407,9179771.506195705,8211524.2513369
2035-12-31,4.00000000000007,2.0000000000000684,1.2069843298600913,1.4514989410928603,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1723275.6188825283,1957410.9820724423,28009.17245045946,3342722.9551590295,30846.669745727304,3596306.4044471867,7870.951513912462,937714.855678803,9276.949121087682,1063367.0363920818,3445.0,392730.0,2667.0,304038.0,6112.0,696768.0,4726.656228139515,592367.9147511586,1285.8493367348867,161148.99275964894,6012.505564874402,753516.9075108074,2869828.239614699,1933798.2833668406,-968247.2548588058,4799.999999999975,1051200.0,2059.6886884019773,429933.3724530251,11100.814759591503,99252.00604598608,5791.729439786873,51783.655328340574,5491.999999999931,1058688.0,16083.729439786852,3060187.6830574675,18652.503447993087,2068080.2777631339,9179771.506195705,8211524.2513369
2036-01-31,4.00000000000007,2.0000000000000684,1.208977762610999,1.4562507709201356,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1736320.8894972072,1972894.6197353397,28001.29933728289,3370724.2544963122,30825.72237061753,3627132.1268178043,7871.962671290235,945586.8183500933,9271.481900134271,1072638.5182922161,3445.0,396175.0,2667.0,306705.0,6112.0,702880.0,4718.862642832284,597086.7773939909,1283.7291536679586,162432.7219133169,6002.591796500243,759519.4993073076,2882673.551587728,1950075.3303637775,-968247.2548588058,4799.99999999993,1056000.0,2061.3867555687784,431994.75920859387,11119.118427688552,110371.12447367463,5801.279179663585,57584.93450800416,5491.999999999968,1064180.0,16093.279179663248,3076280.962237131,18672.505183257395,2086752.7829463913,9179771.506195705,8211524.2513369
2036-02-29,4.00000000000007,2.0000000000000684,1.2109744876781647,1.4610181570017546,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1749346.7872438997,1988341.7771440202,27993.538847161875,3398717.793343474,30804.875015472568,3657937.001833277,7873.021534352956,953459.8398844462,9266.05613995502,1081904.5744321712,3445.0,399620.0,2667.0,309372.0,6112.0,708992.0,4711.081908041148,601797.859302032,1281.612466482009,163714.3343797989,5992.694374523157,765512.1936818308,2895507.248950379,1966345.5721356256,-968247.2548588058,4800.000000000048,1060800.0,2063.0862226714544,434057.8454312653,11137.452275936585,121508.57674961121,5810.844665706047,63395.77917371021,5491.999999999913,1069672.0,16102.844665706152,3092383.806902837,18692.53849860807,2105445.3214449994,9179771.506195705,8211524.2513369
2036-03-31,4.00000000000007,2.0000000000000684,1.2129745104991163,1.4658011502648463,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1762353.4403440792,2003752.5980935472,27985.890954848146,3426703.6842983225,30784.127624072884,3688721.12945735,7874.128103944874,961333.967988391,9260.671826049025,1091165.2462582202,3445.0,403065.0,2667.0,312039.0,6112.0,715104.0,4703.314002577432,606501.1733046095,1279.4992694128264,164993.83364921174,5982.813271990259,771495.006953821,2908329.3666256247,1982609.0515342404,-968247.2548588058,4800.0000000000955,1065600.0,2064.7870908641676,436122.63252212945,11155.816354098451,132664.39310370965,5820.425923877447,69216.20509758766,5491.999999999919,1075164.0,16112.425923877594,3108496.2328267144,18712.603444962395,2124157.9248899617,9179771.506195705,8211524.2513369
2036-04-30,4.00000000000007,2.0000000000000684,1.2149778365203625,1.470599801803261,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1775340.976809758,2019127.2261128454,27978.355635392436,3454682.039933715,30763.48014046973,3719484.6095978194,7875.282381037364,969209.2503694284,9255.32894402606,1100420.5752022462,3445.0,406510.0,2667.0,314706.0,6112.0,721216.0,4695.558905287394,611196.7322098969,1277.389556705703,166271.22320591743,5972.948461993097,777467.9554158142,2921139.9395048614,1998865.811391818,-968247.2548588058,4800.0,1070400.0,2066.4893613019935,438189.12188343145,11174.210712018927,143838.60381572857,5830.022980183786,75046.22807777145,5491.999999999982,1080656.0,16122.022980183709,3124618.255806898,18732.700073320877,2142890.6249632826,9179771.506195705,8211524.2513369
2036-05-31,4.00000000000007,2.0000000000000684,1.216984471197407,1.4754141628781183,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1788309.5244440925,2034465.8044653658,27970.932864146864,3482652.972797862,30742.932508983828,3750227.542106803,7876.484366727983,977085.7347361564,9250.027479608123,1109670.6026818543,3445.0,409955.0,2667.0,317373.0,6112.0,727328.0,4687.816595052175,615884.548804949,1275.2833226154207,167546.50652853286,5963.099917667596,783431.0553334818,2933939.0024480033,2015115.894521016,-968247.2548588058,4799.999999999993,1075200.0,2068.1930351410224,440257.3149185725,11192.635399625078,155031.23921535365,5839.635860673947,80885.8639384454,5492.000000000061,1086148.0,16131.635860674336,3140749.891667573,18752.82843476628,2161643.453398049,9179771.506195705,8211524.2513369
2036-06-30,4.00000000000007,2.0000000000000684,1.2189944199947638,1.4802442849183521,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1801259.2108419796,2049768.4761497464,27963.62261676228,3510616.595414624,30722.484674203377,3780950.0267810063,7877.7340622408465,984963.4687983972,9244.76741862808,1118915.3701004824,3445.0,413400.0,2667.0,320040.0,6112.0,733440.0,4680.087050787735,620564.6358557368,1273.1805614062341,168819.6870899391,5953.267612193969,789384.3229456757,2942283.854875016,2029037.4117980236,-968247.2548588058,0.0,1075200.0,0.0,440257.3149185725,16451.056663424337,171482.29587877798,11698.529182879527,92584.39312132493,0.0,1086148.0,11698.529182879503,3152448.4208504525,16451.056663424242,2178094.510061473,9179771.506195705,8211524.2513369
2036-07-31,4.00000000000007,2.0000000000000684,1.2210076883859722,1.4850902195212619,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1814204.68376872,2065042.9727677328,27970.945247252654,3538587.5406618766,30709.725448245066,3811659.7522292514,7886.226406820919,992849.6952052182,9243.30907808785,1128158.6791785702,3445.0,416845.0,2667.0,322707.0,6112.0,739552.0,4672.370251444801,625237.0061071815,1271.0812673518546,170090.76835729097,5943.451518796656,795327.7744644723,2950634.2370390412,2042963.0999264845,-968247.2548588058,0.0,1075200.0,0.0,440257.3149185725,16478.182121107762,187960.47799988574,11717.818397232186,104302.21151855712,0.0,1086148.0,11717.818397231984,3164166.2392476844,16478.182121107548,2194572.6921825805,9179771.506195705,8211524.2513369
2036-08-31,4.00000000000007,2.0000000000000684,1.2230242818536112,1.489952018453063,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1827145.990998531,2080289.389103421,27978.32488988957,3566565.865551766,30697.030735041884,3842356.7829642934,7894.738981335583,1000744.4341865537,9241.87468408073,1137400.5538626509,3445.0,420290.0,2667.0,325374.0,6112.0,745664.0,4664.666176008805,629901.6722831903,1268.9854347354367,171359.7537920264,5933.651610744242,801261.4260752165,2958990.1716275048,2056892.996755286,-968247.2548588058,0.0,1075200.0,0.0,440257.3149185725,16505.352304821237,204465.830304707,11737.139416761762,116039.35093531889,0.0,1086148.0,11737.139416761702,3175903.378664446,16505.352304821452,2211078.044487402,9179771.506195705,8211524.2513369
2036-09-30,4.00000000000007,2.0000000000000684,1.225044205889315,1.4948297336494405,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1840083.1802695717,2095507.819772739,27985.76156069946,3594551.6271124654,30684.400496023794,3873041.183460317,7903.27180695019,1008647.7059935039,9240.464230719006,1146641.01809337,3445.0,423735.0,2667.0,328041.0,6112.0,751776.0,4656.974803499832,634558.6470866902,1266.89305784956,172626.64684987595,5923.867861349392,807185.2939365659,2967351.681342865,2070827.1401446557,-968247.2548588058,0.0,1075200.0,0.0,440257.3149185725,16532.567288311613,220998.3975930186,11756.492293910485,127795.84322922937,0.0,1086148.0,11756.492293910795,3187659.8709583567,16532.56728831166,2227610.6117757135,9179771.506195705,8211524.2513369
2036-10-31,4.00000000000007,2.0000000000000684,1.2270674659937875,1.4997234172161025,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1853016.2992841052,2110698.3592238487,27993.255275857977,3622544.8823883235,30671.834692789933,3903713.018153107,7911.824904881833,1016559.5308983858,9239.077712176555,1155880.0958055465,3445.0,427180.0,2667.0,330708.0,6112.0,757888.0,4649.296112972556,639207.9431996627,1264.804130996215,173891.45098087218,5914.100243968771,813099.3941805346,2975718.7889026767,2084765.567966263,-968247.2548588058,0.0,1075200.0,0.0,440257.3149185725,16559.82714544742,237558.22473846603,11775.877081207047,139571.72031043642,0.0,1086148.0,11775.877081206834,3199435.7480395637,16559.827145447467,2244170.438921161,9179771.506195705,8211524.2513369
2036-11-30,4.00000000000007,2.0000000000000684,1.2290940676768174,1.504633121429338,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1865945.3957086664,2125861.101737547,28000.806051690157,3650545.6884400137,30659.33328710782,3934372.3514402146,7920.398296399316,1024479.9291947851,9237.715122689278,1165117.8109282358,3445.0,430625.0,2667.0,333375.0,6112.0,764000.0,4641.63008351619,643849.573283179,1262.7186484867884,175154.16962935898,5904.348732002978,819003.7429125377,2984091.517039653,2098708.3181033228,-968247.2548588058,0.0,1075200.0,0.0,440257.3149185725,16587.131950218827,254145.35668868484,11795.293831266716,151367.01414170314,0.0,1086148.0,11795.293831266763,3211231.0418708306,16587.13195021892,2260757.5708713797,9179771.506195705,8211524.2513369
2036-12-31,4.00000000000007,2.0000000000000684,1.2311240164572934,1.5095588987365753,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1878870.5171742227,2140996.14142767,28008.41390466905,3678554.102344683,30646.896240914837,3965019.2476811293,7928.992002824036,1032408.9211976092,9236.376456554934,1174354.1873847907,3445.0,434070.0,2667.0,336042.0,6112.0,770112.0,4633.976694254426,648483.5499774334,1260.6366046420453,176414.80623400104,5894.613298896471,824898.3562114341,2992469.8885017238,2112655.428450699,-968247.2548588058,0.0,1075200.0,0.0,440257.3149185725,16614.481776738194,270759.83846542303,11814.742596791608,163181.75673849476,0.0,1086148.0,11814.742596791679,3223045.784467622,16614.481776738194,2277372.0526481178,9179771.506195705,8211524.2513369
2037-01-31,4.00000000000007,2.0000000000000684,1.2331573178632191,1.5145008017569417,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1891791.711276338,2156103.572241488,28016.078851416616,3706570.1811960996,30634.523516316258,3995653.7711974457,7937.6060455291645,1040346.5272431383,9235.061708133531,1183589.2490929242,3445.0,437515.0,2667.0,338709.0,6112.0,776224.0,4626.335924345375,653109.8859017788,1258.5579937921161,177673.36422779315,5884.893918137492,830783.2501295717,3000853.926052102,2126606.9369150056,-968247.2548588058,0.0,1075200.0,0.0,440257.3149185725,16641.87669924002,287401.71516466304,11834.22343057066,175015.9801690654,0.0,1086148.0,11834.223430570732,3234880.007898193,16641.876699239736,2294013.9293473577,9179771.506195705,8211524.2513369
2037-02-28,4.00000000000007,2.0000000000000684,1.2351939774317282,1.5194588832818254,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1904709.0255753375,2171183.4879601086,28023.800908703866,3734593.9821048034,30622.215075586348,4026275.986273032,7946.240445939394,1048292.7676890776,9233.770871846978,1192823.019964771,3445.0,440960.0,2667.0,341376.0,6112.0,782336.0,4618.707752981517,657728.5936547604,1256.4828102764793,178929.84703806962,5875.1905632579965,836658.4406928297,3009243.652469341,2140562.8814147105,-968247.2548588058,0.0,1075200.0,0.0,440257.3149185725,16669.316792081074,304071.0319567441,11853.736385479871,186869.71655454527,0.0,1086148.0,11853.736385479682,3246733.7442836724,16669.316792081216,2310683.246139439,9179771.506195705,8211524.2513369
2037-03-31,4.00000000000007,2.0000000000000684,1.237234000709099,1.5244331962754407,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1917622.507596471,2186235.982198876,28031.58009345096,3762625.5621982543,30609.9708811679,4056885.9571542,7954.895225532559,1056247.6629146102,9232.503942178528,1202055.5239069497,3445.0,444405.0,2667.0,344043.0,6112.0,788448.0,4611.092159389638,662339.68581415,1254.411048443947,180184.25808651358,5865.503207833585,842523.9439006633,3017639.090547402,2154523.299880241,-968247.2548588058,0.0,1075200.0,0.0,440257.3149185725,16696.802129740867,320767.834086485,11873.281514482402,198742.99806902767,0.0,1086148.0,11873.281514482494,3258607.025798155,16696.802129740634,2327380.0482691796,9179771.506195705,8211524.2513369
2037-04-30,4.00000000000007,2.0000000000000684,1.2392773932507701,1.5294237938753923,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1930532.204830075,2201261.1484077666,28039.416422726543,3790664.978620981,30597.79089567215,4087483.748049872,7963.570405838042,1064211.2333204483,9231.260913673728,1211286.7848206235,3445.0,447850.0,2667.0,346710.0,6112.0,794560.0,4603.489122830777,666943.1749369808,1252.3427026526497,181436.60078916623,5855.831825483427,848379.7757261468,3026040.2630957095,2168488.230254082,-968247.2548588058,0.0,1075200.0,0.0,440257.3149185725,16724.332786821764,337492.16687330673,11892.858870628805,210635.85693965649,0.0,1086148.0,11892.858870628734,3270499.8846687838,16724.33278682209,2344104.381056002,9179771.506195705,8211524.2513369
2037-05-31,4.00000000000007,2.0000000000000684,1.2413241606213556,1.5344307293932438,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1943438.1647317358,2216259.079871789,28047.30991374821,3818712.2885347293,30585.675081878704,4118069.423131751,7972.2660084378085,1072183.4993288862,9230.041780940053,1220516.8266015635,3445.0,451295.0,2667.0,349377.0,6112.0,800672.0,4595.89862260017,671539.073559581,1250.27776727002,182686.87855643625,5846.17638987019,854225.952116017,3034447.1929392177,2182457.7104908843,-968247.2548588058,0.0,1075200.0,0.0,440257.3149185725,16751.908838048992,354244.0757113557,11912.468507057049,222548.32544671354,0.0,1086148.0,11912.468507057003,3282412.353175841,16751.908838048756,2360856.2898940505,9179771.506195705,8211524.2513369
